koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_insol,koi_insol_err1,koi_model_snr,koi_steff,koi_steff_err1,ra,dec,koi_predicted
0,0,0,0,3.80675878,4.8899999999999996e-05,-4.8899999999999996e-05,133.7492,0.00924,0.195,-0.26,2.092,0.218,-0.218,-25.8,2.75,0.45,-0.62,1449.04,623.13,10.4,6068,82,297.58313,41.952431,FALSE POSITIVE
0,0,0,0,34.108656200000006,0.0007044999999999999,-0.0007044999999999999,158.431,0.0155,0.134,-0.318,6.405,0.455,-0.455,-12.0,1.95,0.38,-0.39,70.4,36.4,11.7,6144,80,295.40979,42.150828999999995,FALSE POSITIVE
0,0,0,0,47.056332700000006,0.0007067,-0.0007067,173.9653,0.0124,0.08800000000000001,-0.361,4.8069999999999995,0.35100000000000003,-0.35100000000000003,-75.6,2.57,0.75,-0.32,14.43,12.76,12.1,5889,186,292.53055,42.214649,FALSE POSITIVE
0,0,0,0,10.010031199999998,4.72e-05,-4.72e-05,131.61434,0.0038299999999999996,0.374,-0.07,1.35,0.121,-0.121,-37.3,0.99,0.07,-0.11,15.56,4.29,12.4,4338,117,297.05066,40.717419,FALSE POSITIVE
0,0,0,0,12.67143692,9.15e-05,-9.15e-05,137.50707,0.00598,0.419,-0.047,2.498,0.17800000000000002,-0.17800000000000002,-17.8,0.76,0.04,-0.06,6.31,1.31,13.7,3705,74,297.4292,40.561909,FALSE POSITIVE
0,0,0,0,2.63595435,1.76e-05,-1.76e-05,132.31984,0.00624,0.45,-0.005,1.3090000000000002,0.193,-0.193,-13.0,0.5,0.03,-0.04,51.07,10.65,9.2,3705,74,297.4292,40.561909,FALSE POSITIVE
0,0,0,0,241.0707458,1.56e-05,-1.56e-05,223.99331260000002,4.8599999999999995e-05,0.001,-0.001,9.888630000000001,0.0033200000000000005,-0.0033200000000000005,-20.1,76.53,11.85,-35.58,56.58,35.12,4257.4,9414,470,295.91083,50.40976,FALSE POSITIVE
0,0,0,0,37.8862977,0.000465,-0.000465,133.03141000000002,0.009640000000000001,0.42,-0.026000000000000002,5.218,0.273,-0.273,-51.8,2.09,0.48,-0.2,12.46,8.72,14.4,5513,166,283.1319,43.955971000000005,FALSE POSITIVE
0,0,0,0,10.54841329,5.47e-05,-5.47e-05,139.06402,0.00411,0.047,-0.7859999999999999,1.8719999999999999,0.14300000000000002,-0.14300000000000002,-10.4,3.89,0.65,-0.34,154.84,72.78,11.7,6047,120,298.09542999999996,44.737061,FALSE POSITIVE
0,0,0,0,133.6348207,0.0009308999999999999,-0.0009308999999999999,236.35162999999997,0.00519,0.535,-0.23199999999999998,1.584,0.2,-0.2,-49.0,1.89,0.12,-0.19,2.38,0.48,10.8,5202,83,295.27301,41.168282,FALSE POSITIVE
0,0,0,0,32.510844,0.0002498,-0.0002498,136.62491,0.00636,0.036000000000000004,-0.42100000000000004,3.2539999999999996,0.2,-0.2,-32.8,2.62,0.44,-0.39,50.56,22.15,12.6,6074,81,292.96008,38.431430999999996,FALSE POSITIVE
0,0,0,0,14.0545718,0.0001607,-0.0001607,133.0972,0.0107,0.327,-0.121,4.066,0.22899999999999998,-0.22899999999999998,-27.6,1.45,0.43,-0.13,60.49,52.81,11.6,5783,161,291.50708,42.429878,FALSE POSITIVE
0,0,0,0,6.86674226,0.0001,-0.0001,135.3543,0.012,0.05,-0.405,4.216,0.349,-0.349,-4.4,0.79,0.12,-0.06,254.1,109.33,12.3,5914,106,297.65094,47.39629,FALSE POSITIVE
0,0,0,0,29.7681831,0.0007597000000000001,-0.0007597000000000001,155.5003,0.0219,0.235,-0.515,9.425,0.7,-0.7,-14.4,3.98,0.73,-1.34,167.51,79.44,13.2,5640,76,291.06937,38.914909,FALSE POSITIVE
0,0,0,0,36.7662364,0.0004327,-0.0004327,157.14332,0.00999,0.287,-0.16399999999999998,3.305,0.32899999999999996,-0.32899999999999996,-55.5,1.28,0.1,-0.13,3.02,0.9,12.6,4342,117,285.84387000000004,46.015910999999996,FALSE POSITIVE
0,0,0,0,2.53742164,1.27e-05,-1.27e-05,132.34623,0.0045,0.17,-0.285,1.5630000000000002,0.133,-0.133,-9.7,0.93,0.1,-0.06,525.68,162.93,12.8,5447,81,293.30023,41.523338,FALSE POSITIVE
0,0,0,0,62.596543999999994,0.001064,-0.001064,185.9931,0.0118,0.209,-0.24600000000000002,11.477,0.48700000000000004,-0.48700000000000004,-16.3,2.25,0.39,-0.48,23.01,10.42,15.5,5934,80,297.37912,46.367069,FALSE POSITIVE
0,0,0,0,15.576406099999998,0.0001815,-0.0001815,135.9482,0.0109,0.396,-0.34299999999999997,5.382000000000001,0.278,-0.278,-21.0,1.79,0.55,-0.19,93.42,87.34,14.1,6214,186,290.23602,43.47065,FALSE POSITIVE
0,0,0,0,36.258074900000004,0.0005005,-0.0005005,146.8338,0.0121,0.18899999999999997,-0.531,5.917000000000001,0.377,-0.377,-35.1,1.82,0.43,-0.15,16.7,11.45,12.5,5818,145,293.2244,40.931931,FALSE POSITIVE
0,0,0,0,30.990299699999998,0.0008933,-0.0008933,141.441,0.023,0.059000000000000004,-0.397,9.454,0.836,-0.836,-33.4,2.21,0.37,-0.47,34.68,15.77,10.7,5480,82,297.70197,46.823318,FALSE POSITIVE
0,0,0,0,421.4284819,2.8800000000000002e-05,-2.8800000000000002e-05,262.2889053,5.4000000000000005e-05,0.002,-0.003,8.60447,0.0044399999999999995,-0.0044399999999999995,-38.0,54.16,15.22,-18.58,2.97,2.55,3162.0,6235,199,284.2572,45.118668,FALSE POSITIVE
0,0,0,0,35.8754482,0.0003946,-0.0003946,147.5086,0.0101,0.424,-0.026000000000000002,3.972,0.278,-0.278,-33.7,2.35,0.74,-0.3,47.15,42.33,12.6,6559,158,290.44928,41.535789,FALSE POSITIVE
0,0,0,0,35.8007112,0.0003713,-0.0003713,144.92168999999998,0.00935,0.402,-0.043,8.219,0.20800000000000002,-0.20800000000000002,-17.5,7.97,1.39,-2.77,227.68,105.32,25.0,5745,86,295.49811,38.644501,FALSE POSITIVE
0,0,0,0,4.32710579,6.05e-05,-6.05e-05,131.5891,0.0125,0.426,-0.025,3.872,0.314,-0.314,-10.0,3.58,0.62,-1.25,3805.87,1760.47,9.5,5745,86,295.49811,38.644501,FALSE POSITIVE
0,0,0,0,60.532988,0.00045569999999999996,-0.00045569999999999996,134.57461,0.00554,0.303,-0.402,7.086,0.179,-0.179,-22.3,1.91,0.53,-0.17,7.36,6.01,23.8,5631,152,294.25037000000003,39.943939,FALSE POSITIVE
0,0,0,0,58.019858299999996,0.00014319999999999998,-0.00014319999999999998,151.85007,0.0018800000000000002,0.013999999999999999,-0.011000000000000001,5.348,0.182,-0.182,-34.8,3.46,0.29,-0.1,3.7,0.99,66.0,4920,98,287.60559,49.523258,FALSE POSITIVE
0,0,0,0,15.061783499999999,0.0002645,-0.0002645,140.1111,0.016,0.335,-0.114,6.31,0.299,-0.299,-17.9,1.61,0.27,-0.21,94.08,41.79,12.1,5806,78,283.79782,46.931000000000004,FALSE POSITIVE
0,0,0,0,17.9559673,0.00025469999999999996,-0.00025469999999999996,139.0347,0.0107,0.016,-0.742,6.237,0.316,-0.316,-13.6,1.96,0.28,-0.33,74.61,29.15,11.9,5641,76,297.47839,46.81575,FALSE POSITIVE
0,0,0,0,2.69339974,2.95e-05,-2.95e-05,131.9006,0.0104,0.18600000000000003,-0.27899999999999997,1.936,0.257,-0.257,-22.0,1.04,0.19,-0.11,415.96,248.77,8.7,5355,175,298.68607000000003,41.521069,FALSE POSITIVE
0,0,0,0,10.43003118,7.82e-05,-7.82e-05,133.2962,0.00569,0.17800000000000002,-0.28300000000000003,2.029,0.196,-0.196,-14.3,1.14,0.36,-0.12,159.58,145.16,10.6,6277,169,295.63855,46.132549,FALSE POSITIVE
0,0,0,0,27.63714708,6.759999999999999e-05,-6.759999999999999e-05,143.93341999999998,0.00193,0.001,-0.519,1.7277,0.0716,-0.0716,-32.5,6.96,2.44,-4.53,104.6,112.69,27.4,5214,173,298.0759,45.189029999999995,FALSE POSITIVE
0,0,0,0,52.609510300000004,0.0007321000000000001,-0.0007321000000000001,158.6253,0.0108,0.34700000000000003,-0.102,8.202,0.358,-0.358,-15.2,1.83,0.3,-0.32,22.13,9.28,15.3,5881,79,298.0834,40.34621,FALSE POSITIVE
0,0,0,0,14.137062,0.0001584,-0.0001584,136.69826,0.00867,0.2498,-0.2133,2.2640000000000002,0.292,-0.292,-58.6,1.37,0.19,-0.13,24.62,11.37,7.5,4861,155,292.13239,37.388481,FALSE POSITIVE
0,0,0,0,31.2543238,0.0003567,-0.0003567,155.047,0.0102,0.42,-0.019,5.662000000000001,0.223,-0.223,-34.3,2.29,0.76,-0.26,38.54,37.99,14.7,6246,173,293.07062,48.387741,FALSE POSITIVE
0,0,0,0,6.15828666,8.77e-05,-8.77e-05,135.4969,0.0144,0.042,-0.46399999999999997,6.329,0.341,-0.341,-4.1,1.2,0.19,-0.26,510.35,233.02,16.4,5710,114,286.64642000000003,49.937778,FALSE POSITIVE
0,0,0,0,65.427645,0.0010869999999999999,-0.0010869999999999999,176.2733,0.013999999999999999,0.43799999999999994,-0.004,9.404,0.326,-0.326,-23.5,1.65,0.52,-0.17,9.94,9.19,15.6,6014,162,296.0069,50.281811,FALSE POSITIVE
0,0,0,0,7.68433346,1.4099999999999999e-05,-1.4099999999999999e-05,133.36007,0.0015,0.028999999999999998,-0.6759999999999999,1.4346,0.0709,-0.0709,-49.6,2.58,0.23,-0.22,27.35,8.49,28.5,4402,118,285.60254,50.112041,FALSE POSITIVE
0,0,0,0,11.16622885,9.66e-05,-9.66e-05,134.96951,0.00655,0.272,-0.17600000000000002,3.389,0.192,-0.192,-28.3,1.56,0.37,-0.13,65.16,47.65,13.6,5552,166,294.90594,43.381889,FALSE POSITIVE
0,0,0,0,23.133449399999996,0.00010800000000000001,-0.00010800000000000001,154.45296000000002,0.00394,0.006,-0.662,3.602,0.114,-0.114,-23.6,2.55,0.79,-0.47,39.2,36.7,21.6,5712,170,297.75192000000004,43.447578,FALSE POSITIVE
0,0,0,0,8.9539656,0.00019069999999999997,-0.00019069999999999997,132.8453,0.0167,0.31,-0.434,4.898,0.35100000000000003,-0.35100000000000003,-6.5,0.84,0.23,-0.11,171.51,136.28,12.2,6168,166,286.51018999999997,38.618309,FALSE POSITIVE
0,0,0,0,3.53105835,1.88e-05,-1.88e-05,134.3171,0.0037600000000000003,59.41,-2.7969999999999997,1.778,0.225,-0.225,-33.1,10.61,1.16,-1.42,22.83,7.57,11.7,3638,72,291.285,40.730049,FALSE POSITIVE
0,0,0,0,6.32589574,6.0299999999999995e-05,-6.0299999999999995e-05,133.27081,0.00688,0.27899999999999997,-0.18100000000000002,1.383,0.267,-0.267,-27.5,1.14,0.31,-0.1,156.27,126.86,8.8,5749,155,289.33551,41.683448999999996,FALSE POSITIVE
0,0,0,0,32.715906,0.001198,-0.001198,135.9204,0.0277,0.218,-0.25,10.79,1.3,-1.3,-12.2,3.68,0.73,-1.34,156.74,81.53,13.1,5527,83,289.09845,45.02309,FALSE POSITIVE
0,0,0,0,15.331771900000001,0.00020390000000000002,-0.00020390000000000002,142.5217,0.0122,0.14,-0.5489999999999999,5.4670000000000005,0.307,-0.307,-15.6,1.91,0.32,-0.35,107.44,47.95,13.3,5726,86,293.7674,42.829208,FALSE POSITIVE
0,0,0,0,27.096514600000003,0.00048760000000000003,-0.00048760000000000003,139.3521,0.0115,0.184,-0.5539999999999999,8.42,0.401,-0.401,-13.5,2.13,0.35,-0.42,56.79,24.11,16.4,5775,78,292.22977000000003,40.808949,FALSE POSITIVE
0,0,0,0,11.5474983,0.000164,-0.000164,139.9777,0.0129,0.462,-0.285,6.684,0.365,-0.365,-10.7,1.48,0.24,-0.29,176.97,75.14,12.3,5775,78,292.22977000000003,40.808949,FALSE POSITIVE
0,0,0,0,83.2664103,0.0006749,-0.0006749,194.23925,0.006409999999999999,0.41100000000000003,-0.028999999999999998,2.813,0.187,-0.187,-66.3,2.89,0.43,-0.47,8.78,3.51,10.9,5538,83,291.85522000000003,38.393131,FALSE POSITIVE
0,0,0,0,11.6044881,0.000113,-0.000113,139.05603,0.00673,0.33399999999999996,-0.11800000000000001,3.409,0.209,-0.209,-20.3,1.88,0.28,-0.34,118.5,47.61,14.5,5533,83,289.66489,50.020039000000004,FALSE POSITIVE
0,0,0,0,11.8237228,0.000239,-0.000239,139.4199,0.0156,0.271,-0.491,8.517999999999999,0.489,-0.489,-17.1,1.25,0.25,-0.11,57.62,35.26,14.2,5559,149,290.73328,38.00721,FALSE POSITIVE
0,0,0,0,19.068951300000002,0.00034389999999999996,-0.00034389999999999996,145.7515,0.0159,0.049,-0.782,12.462,0.9129999999999999,-0.9129999999999999,-9.6,1.63,0.45,-0.24,36.63,30.27,19.1,5418,159,298.82062,43.909859000000004,FALSE POSITIVE
0,0,0,0,6.2253374,7.609999999999999e-05,-7.609999999999999e-05,133.0882,0.0105,0.264,-0.479,4.388,0.304,-0.304,-10.9,1.92,0.28,-0.43,851.73,333.76,11.8,6263,82,292.18057000000005,41.315540000000006,FALSE POSITIVE
0,0,0,0,12.90235874,8.4e-05,-8.4e-05,139.15105,0.0053,0.07,-0.382,2.4459999999999997,0.155,-0.155,-26.7,1.49,0.34,-0.13,48.99,33.53,15.7,5530,166,294.10391,45.001419,FALSE POSITIVE
0,0,0,0,12.5014905,0.0001535,-0.0001535,142.55934,0.00963,0.015,-0.43,3.8819999999999997,0.298,-0.298,-22.3,2.24,0.36,-0.44,194.3,82.18,10.8,5821,78,294.01529,42.824371,FALSE POSITIVE
0,0,0,0,89.945828,0.001716,-0.001716,133.5634,0.0169,0.29,-0.171,2.286,0.539,-0.539,-71.2,3.46,2.21,-2.21,15.86,32.13,6.6,5115,153,289.72791,41.612289000000004,FALSE POSITIVE
0,0,0,0,46.7162336,0.0008367000000000001,-0.0008367000000000001,145.5064,0.0153,0.205,-0.266,7.2589999999999995,0.41700000000000004,-0.41700000000000004,-26.4,2.03,0.33,-0.18,18.74,8.08,15.4,5856,79,289.8288,45.102759999999996,FALSE POSITIVE
0,0,0,0,17.6062701,0.00039760000000000007,-0.00039760000000000007,147.1894,0.0167,0.031,-0.63,6.1339999999999995,0.612,-0.612,-15.4,1.72,0.27,-0.22,75.96,31.78,10.4,5808,78,295.55374,46.029109999999996,FALSE POSITIVE
0,0,0,0,30.254118599999998,0.00020800000000000001,-0.00020800000000000001,136.63873,0.00585,0.331,-0.122,2.134,0.177,-0.177,-56.4,2.8,0.96,-0.32,44.87,45.39,12.3,6277,170,291.06203999999997,38.863312,FALSE POSITIVE
0,0,0,0,541.92452,0.01934,-0.01934,326.8745,0.024,0.026000000000000002,-0.654,21.4,1.7,-1.7,-97.1,3.15,0.23,-0.29,0.1,0.03,18.1,4378,131,289.28772000000004,41.799938,FALSE POSITIVE
0,0,0,0,3.15722086,1.95e-05,-1.95e-05,131.69915,0.0048,0.455,-0.001,3.762,0.14300000000000002,-0.14300000000000002,-3.2,1.41,0.33,-0.57,2436.47,1766.22,17.4,6120,195,300.31619,45.49538,FALSE POSITIVE
0,0,0,0,6.685438,0.0001828,-0.0001828,132.3184,0.0142,0.021,-0.602,5.09,0.8009999999999999,-0.8009999999999999,-13.1,1.25,0.2,-0.16,276.02,115.49,9.7,5808,78,295.55374,46.029109999999996,FALSE POSITIVE
0,0,0,0,8.5433774,0.0001984,-0.0001984,137.9895,0.0192,0.226,-0.505,6.149,0.478,-0.478,-8.3,1.58,0.46,-0.42,595.97,514.55,10.3,6602,181,288.4212,43.179794,FALSE POSITIVE
0,0,0,0,11.720169300000002,0.0002292,-0.0002292,136.1871,0.0177,0.175,-0.292,2.399,0.307,-0.307,-27.8,1.34,0.46,-0.15,135.43,140.92,7.5,6193,194,292.13049,41.165749,FALSE POSITIVE
0,0,0,0,11.570600500000001,0.00011750000000000001,-0.00011750000000000001,136.28576999999999,0.00851,0.027000000000000003,-0.41600000000000004,3.073,0.237,-0.237,-25.8,1.33,0.35,-0.16,83.39,68.3,9.6,5718,172,297.37747,46.661652000000004,FALSE POSITIVE
0,0,0,0,16.2953228,0.00027400000000000005,-0.00027400000000000005,144.7982,0.0138,0.36,-0.365,4.882,0.355,-0.355,-20.6,1.6,0.51,-0.22,84.23,82.59,12.9,6187,197,293.13409,45.626869,FALSE POSITIVE
0,0,0,0,15.8283833,0.00045569999999999996,-0.00045569999999999996,144.3927,0.0257,0.0,-0.498,3.6430000000000002,0.527,-0.527,-33.0,1.8,0.28,-0.28,78.2,32.54,9.8,5596,83,296.19614,45.634331,FALSE POSITIVE
0,0,0,0,73.7502765,0.0005225,-0.0005225,188.52221,0.005529999999999999,0.317,-0.127,13.309000000000001,0.16699999999999998,-0.16699999999999998,-7.0,3.78,0.53,-1.31,49.76,18.22,33.9,6056,81,296.35461000000004,41.33556,FALSE POSITIVE
0,0,0,0,4.7482669,6.01e-05,-6.01e-05,135.8003,0.0108,0.292,-0.449,4.947,0.299,-0.299,-3.4,1.57,0.21,-0.55,1927.62,706.15,12.1,6056,81,296.35461000000004,41.33556,FALSE POSITIVE
0,0,0,0,10.10404351,1.04e-05,-1.04e-05,132.892841,0.000867,0.023,-0.6759999999999999,1.0022,0.0559,-0.0559,-54.8,4.05,0.91,-0.39,75.32,50.39,39.5,5530,149,291.88907,39.361771000000005,FALSE POSITIVE
0,0,0,0,65.94078689999999,0.0008703,-0.0008703,231.97155,0.00852,0.159,-0.332,7.776,0.276,-0.276,-34.5,2.33,0.64,-0.28,10.04,8.25,19.8,5982,168,295.57608,42.023361,FALSE POSITIVE
0,0,0,0,34.08429351,5.8200000000000005e-05,-5.8200000000000005e-05,152.06766000000002,0.00151,32.01,-1.095,1.3521,0.0777,-0.0777,-157.0,36.05,10.79,-4.96,15.46,14.28,28.7,5252,174,282.34612999999996,42.608909999999995,FALSE POSITIVE
0,0,0,0,202.1168173,0.0005442,-0.0005442,292.05064,0.00185,0.01,-0.027999999999999997,4.683,0.154,-0.154,-58.2,5.8,0.72,-0.34,1.59,0.53,56.3,5536,74,286.77145,39.983821999999996,FALSE POSITIVE
0,0,0,0,2.508116,1.4499999999999998e-05,-1.4499999999999998e-05,133.98497,0.00524,0.035,-0.43,2.504,0.11,-0.11,-11.1,12.28,4.64,-1.55,42618.46,43373.68,18.3,5096,77,292.95416,41.934799,FALSE POSITIVE
0,0,0,0,141.2415405,9.49e-05,-9.49e-05,256.205347,0.000585,0.068,-0.12,6.7645,0.0216,-0.0216,-39.4,11.49,1.66,-1.21,3.62,1.48,380.9,5705,104,293.28156,45.309669,FALSE POSITIVE
0,0,0,0,16.0988294,0.0002694,-0.0002694,131.8764,0.0133,0.423,-0.017,5.686,0.424,-0.424,-16.3,1.14,0.33,-0.2,58.53,50.63,10.9,5657,169,299.526,46.899260999999996,FALSE POSITIVE
0,0,0,0,2.50475282,1.1400000000000001e-05,-1.1400000000000001e-05,133.63645,0.00373,0.32,-0.13,2.376,0.111,-0.111,-10.6,1.48,0.22,-0.25,828.59,336.84,18.9,5509,82,294.15271,38.23304,FALSE POSITIVE
0,0,0,0,59.3627946,0.00034989999999999994,-0.00034989999999999994,184.14711,0.00477,0.376,0.0,13.972000000000001,0.138,-0.138,-5.2,2.23,0.35,-0.49,24.33,10.99,51.5,5786,115,299.58337,47.448078,FALSE POSITIVE
0,0,0,0,247.891041,0.002547,-0.002547,133.92838,0.007890000000000001,0.419,-0.002,18.363,0.266,-0.266,-31.2,4.74,0.87,-0.87,4.27,2.03,34.6,6121,82,293.8183,41.211459999999995,FALSE POSITIVE
0,0,0,0,1.99469354,4.99e-05,-4.99e-05,131.5639,0.0185,0.33,-0.42200000000000004,5.297000000000001,0.552,-0.552,-10.2,0.46,0.02,-0.03,78.2,14.19,8.9,3799,68,291.85205,42.343361,FALSE POSITIVE
0,0,0,0,10.51421162,5.539999999999999e-05,-5.539999999999999e-05,134.56738,0.00465,0.048,-0.618,3.877,0.11800000000000001,-0.11800000000000001,-4.5,1.25,0.23,-0.09,187.06,91.05,21.6,6259,99,292.62747,37.860141999999996,FALSE POSITIVE
0,0,0,0,5.24088367,2.2800000000000002e-05,-2.2800000000000002e-05,136.02877,0.0035399999999999997,0.021,-0.040999999999999995,3.3656,0.028999999999999998,-0.028999999999999998,-27.7,12.74,3.85,-2.57,716.85,641.99,385.7,6452,181,285.9718,42.545712,FALSE POSITIVE
0,0,0,0,9.2075634,0.0003568,-0.0003568,135.80100000000002,0.0317,0.013999999999999999,-0.6409999999999999,3.365,0.11199999999999999,-0.11199999999999999,-31.1,5.5,1.45,-1.44,211.08,167.28,43.4,5678,171,288.16251,48.16515,FALSE POSITIVE
0,0,0,0,2.60720833,1.82e-05,-1.82e-05,131.84843999999998,0.00575,0.151,-0.015,2.6452,0.0608,-0.0608,-21.2,7.31,2.47,-1.06,1403.43,1397.75,185.3,6366,177,290.93671,40.12492,FALSE POSITIVE
0,0,0,0,5.80184753,1.06e-05,-1.06e-05,131.77347,0.00209,0.11,-0.051,3.9551,0.0707,-0.0707,-191.0,14.0,3.83,-2.06,225.81,190.8,118.1,5687,186,298.77109,47.785412,FALSE POSITIVE
0,0,0,0,0.604358764,1.49e-06,-1.49e-06,131.68577,0.00134,5.68,-0.153,1.0423,0.0116,-0.0116,-212.0,23.28,1.69,-2.08,235.63,50.97,236.8,3569,50,290.51895,45.235371,FALSE POSITIVE
0,0,0,0,6.8873112999999995,8.94e-05,-8.94e-05,132.0711,0.0109,0.003,-0.46,2.214,0.282,-0.282,-12.1,0.72,0.05,-0.04,90.91,21.91,8.1,5208,103,299.89651000000003,46.051971,FALSE POSITIVE
0,0,0,0,2.18565886,1.7100000000000002e-05,-1.7100000000000002e-05,132.45418,0.00626,0.064,-0.39399999999999996,1.966,0.218,-0.218,-3.9,0.44,0.03,-0.02,329.49,75.57,11.1,4997,100,287.59009,51.06057,FALSE POSITIVE
0,0,0,0,197.1455327,0.0003018,-0.0003018,300.17697799999996,0.0008810000000000001,17.95,-0.22699999999999998,2.1145,0.054000000000000006,-0.054000000000000006,-121.0,72.16,22.12,-14.77,14.53,13.13,56.8,7214,200,294.67377,46.122673,FALSE POSITIVE
0,0,0,0,7.12766417,3.9899999999999994e-05,-3.9899999999999994e-05,136.00586,0.0049,0.331,-0.125,2.491,0.138,-0.138,-16.6,1.21,0.08,-0.06,89.24,18.97,16.0,5159,82,298.97217,44.132381,FALSE POSITIVE
0,0,0,0,3.52364689,4.35e-05,-4.35e-05,134.1864,0.0103,0.457,-0.004,3.4389999999999996,0.31,-0.31,-10.3,0.94,0.31,-0.11,739.8,726.26,8.5,6269,174,298.72821,42.372631,FALSE POSITIVE
0,0,0,0,4.78850084,6.0299999999999995e-05,-6.0299999999999995e-05,135.4574,0.0113,0.126,-0.34299999999999997,2.099,0.302,-0.302,-10.7,0.63,0.04,-0.04,147.95,35.67,7.2,5208,103,299.89651000000003,46.051971,FALSE POSITIVE
0,0,0,0,1.2106936259999999,1.59e-06,-1.59e-06,132.39306000000002,0.00107,0.327,-0.374,1.4340000000000002,0.0388,-0.0388,-4.7,0.99,0.05,-0.06,784.51,154.33,41.6,5014,100,293.34497000000005,39.257809,FALSE POSITIVE
0,0,0,0,1.0900110029999999,5.82e-06,-5.82e-06,131.58066000000002,0.00373,0.001,-0.479,1.5,0.16,-0.16,-18.3,1.04,0.13,-0.08,911.28,396.55,12.6,5081,166,291.65952000000004,50.583881,FALSE POSITIVE
0,0,0,0,288.3128666,0.0005073,-0.0005073,374.79958,0.00125,0.062,-0.358,5.419,0.109,-0.109,-131.0,13.21,2.07,-2.3,1.93,0.79,96.8,5672,76,295.20694,45.09819,FALSE POSITIVE
0,0,0,0,19.57783279,3.7e-05,-3.7e-05,131.71421,0.0015300000000000001,0.006999999999999999,-0.509,1.9857,0.048,-0.048,-13.5,1.96,0.27,-0.09,35.14,13.8,37.2,5620,100,290.44067,38.523559999999996,FALSE POSITIVE
0,0,0,0,106.18732,0.03174,-0.03174,180.796,0.172,0.429,-0.027000000000000003,10.29,2.6,-2.6,-32.7,231.85,13.94,-41.79,11829.18,3460.56,8.6,3287,117,295.43973,42.209061,FALSE POSITIVE
0,0,0,0,9.74765878,9.88e-05,-9.88e-05,139.16423999999998,0.00796,0.295,-0.434,2.62,0.312,-0.312,-11.5,0.78,0.06,-0.03,50.3,12.33,11.6,5176,102,286.86548,41.989079,FALSE POSITIVE
0,0,0,0,309.89103,0.0163,-0.0163,259.0588,0.0403,0.001,-0.48200000000000004,16.4,1.5,-1.5,-36.9,2.15,0.73,-0.24,2.3,2.21,10.7,6450,153,293.17212,42.483238,FALSE POSITIVE
0,0,0,0,50.271927000000005,0.0011279999999999999,-0.0011279999999999999,160.466,0.0177,0.24600000000000002,-0.205,6.0729999999999995,0.514,-0.514,-67.7,2.94,0.88,-0.38,28.51,24.34,9.3,6520,158,292.40063,38.134578999999995,FALSE POSITIVE
0,0,0,0,290.1401717,0.0002616,-0.0002616,307.25061800000003,0.00065,5.681,-0.028999999999999998,2.1583,0.0472,-0.0472,-87.2,11.58,1.84,-2.25,2.02,0.85,69.1,5631,84,286.15311,39.714901,FALSE POSITIVE
0,0,0,0,4.742552099999999,2.57e-05,-2.57e-05,133.13755,0.00472,0.091,-0.616,1.11,0.149,-0.149,-488.0,7.27,2.47,-0.82,426.49,438.63,10.9,6161,193,286.50876,41.922740999999995,FALSE POSITIVE
0,0,0,0,152.82559890000002,0.0007132999999999999,-0.0007132999999999999,197.41339,0.0041,0.040999999999999995,-0.365,22.688000000000002,0.195,-0.195,-24.5,34.85,1.92,-7.72,68.47,13.17,98.9,4991,86,293.77213,44.63847,FALSE POSITIVE
0,0,0,0,1.480283464,6.17e-06,-6.17e-06,134.37254,0.00325,0.392,-0.057999999999999996,2.4859999999999998,0.10800000000000001,-0.10800000000000001,-3.3,0.97,0.16,-0.17,2597.27,1166.42,21.3,5897,105,294.11307,40.362968,FALSE POSITIVE
0,0,0,0,5.0263815,0.0001505,-0.0001505,135.5595,0.0229,0.27899999999999997,-0.185,4.3839999999999995,0.682,-0.682,-11.1,0.84,0.23,-0.12,305.12,241.26,8.5,5783,155,299.14664,43.459831,FALSE POSITIVE
0,0,0,0,6.68231249,5.91e-05,-5.91e-05,132.18853000000001,0.006379999999999999,0.005,-0.622,3.2510000000000003,0.174,-0.174,-4.4,2.09,0.39,-0.72,784.74,392.49,12.3,5343,85,297.65143,40.352551,FALSE POSITIVE
0,0,0,0,66.119119,0.0010400000000000001,-0.0010400000000000001,145.2356,0.0144,0.203,-0.256,3.0860000000000003,0.318,-0.318,-101.0,3.0,0.85,-0.34,9.89,8.46,9.8,5828,182,295.79787999999996,43.570389,FALSE POSITIVE
0,0,0,0,0.66682654,6.82e-07,-6.82e-07,133.041202,0.0008410000000000001,0.006,-0.597,0.7847,0.0402,-0.0402,-21.9,1.49,0.12,-0.16,461.55,123.96,33.4,3993,79,298.92638999999997,44.00219,FALSE POSITIVE
0,0,0,0,3.6903170469999997,3.99e-06,-3.99e-06,131.542094,0.0008820000000000001,43.06,-0.087,1.3784,0.0519,-0.0519,-13.6,20.23,6.41,-2.74,634.09,601.51,43.0,6120,181,294.01492,42.139191,FALSE POSITIVE
0,0,0,0,1.38680229,8.76e-07,-8.76e-07,132.532038,0.000502,1.278,-0.08900000000000001,1.7065,0.0295,-0.0295,-3.5,29.33,7.0,-5.25,9703.01,5721.83,84.4,6823,61,297.79224,46.935829,FALSE POSITIVE
